id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/6ff4eff9-e68c-42a1-9aa5-b964daa37a89,Bob Nicholas,Republican,7,lower,Bob,Nicholas,Male,bob.nicholas@wyoleg.gov,,1957-10-14,,https://wyoleg.gov/LegislatorSummary/photos/NicholasH8.jpg,https://www.wyoleg.gov/Legislators/2023/H/1980;https://wyoleg.gov/Legislators/2019/R/1980;https://wyoleg.gov/Legislators/2021/R/1980,https://ballotpedia.org/Bob_Nicholas;https://en.wikipedia.org/wiki/Bob_Nicholas;https://www.wyoleg.gov/Legislators/2023/H/1980;https://wyoleg.gov/Legislators/2019/R/1980;https://wyoleg.gov/Legislators/2021/R/1980;https://wyoleg.gov/LsoService/api/legislator/1980;https://wyoleg.gov/LsoService/api/legislator/2021/H;https://wyoleg.gov/LsoService/api/legislator/2023/H,,,,"6225 Mountainview Drive, Cheyenne, WY 82009",,,,,,,
ocd-person/cfed8eb6-ad00-4414-9ceb-bd5d46c5974f,Brian Boner,Republican,2,upper,Brian,Boner,Male,brian.boner@wyoleg.gov,,1984-12-10,,https://wyoleg.gov/LegislatorSummary/Photos/66th-BonerBrian.jpg,https://www.wyoleg.gov/Legislators/2023/S/2021;https://wyoleg.gov/Legislators/2019/R/2021;https://wyoleg.gov/Legislators/2021/R/2021,https://ballotpedia.org/Brian_Boner;https://en.wikipedia.org/wiki/Brian_Boner;https://www.linkedin.com/in/brian-boner-40a4882a;https://www.wyoleg.gov/Legislators/2023/S/2021;https://wyoleg.gov/Legislators/2019/R/2021;https://wyoleg.gov/Legislators/2021/R/2021;https://wyoleg.gov/LsoService/api/legislator/2021;https://wyoleg.gov/LsoService/api/legislator/2021/S;https://wyoleg.gov/LsoService/api/legislator/2023/S,,,,,,,,,,,
ocd-person/0b07cbe8-73ba-4371-9acb-95cb7ecf6251,Cale Case,Republican,25,upper,Cale,Case,Male,cale.case@wyoleg.gov,,1958-06-02,,http://legisweb.state.wy.us/LegislatorSummary/photos/CaseCS25.jpg,https://www.wyoleg.gov/Legislators/2023/S/945;https://wyoleg.gov/Legislators/2019/R/945;https://wyoleg.gov/Legislators/2021/R/945,https://ballotpedia.org/Cale_Case;https://en.wikipedia.org/wiki/Cale_Case;https://www.wyoleg.gov/Legislators/2023/S/945;https://wyoleg.gov/Legislators/2019/R/945;https://wyoleg.gov/Legislators/2021/R/945;https://wyoleg.gov/LsoService/api/legislator/2021/S;https://wyoleg.gov/LsoService/api/legislator/2023/S;https://wyoleg.gov/LsoService/api/legislator/945,,,,"787 S. 4th St., Lander, WY 82520",307-332-7623,,,,,,
ocd-person/a3ddc445-efa1-4c0c-809a-d21fc383fa59,Charles Scott,Republican,30,upper,Charles,Scott,Male,charles.scott@wyoleg.gov,,1945-08-19,,https://wyoleg.gov/LegislatorSummary/Photos/66th-ScottCharles.jpg,https://www.wyoleg.gov/Legislators/2023/S/294;https://wyoleg.gov/Legislators/2019/R/294;https://wyoleg.gov/Legislators/2021/R/294,https://ballotpedia.org/Charles_Scott_(Wyoming);https://en.wikipedia.org/wiki/Charles_Scott_(Wyoming_politician);https://justfacts.votesmart.org/candidate/biography/2756/charles-scott;https://www.wyoleg.gov/Legislators/2023/S/294;https://wyoleg.gov/Legislators/2019/R/294;https://wyoleg.gov/Legislators/2021/R/294;https://wyoleg.gov/LsoService/api/legislator/2021/S;https://wyoleg.gov/LsoService/api/legislator/2023/S;https://wyoleg.gov/LsoService/api/legislator/294,,,,"13900 State Highway 487, Casper, WY 82604",307-473-2512,,,,,,
ocd-person/9fe08ab5-b31c-4f7b-bb23-c7aff3cd3e4d,Cheri Steinmetz,Republican,3,upper,Cheri,Steinmetz,Female,cheri.steinmetz@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/66th-SteinmetzCheri.jpg,https://www.wyoleg.gov/Legislators/2023/S/2011;https://wyoleg.gov/Legislators/2019/R/2011;https://wyoleg.gov/Legislators/2021/R/2011,https://ballotpedia.org/Cheri_Steinmetz;https://en.wikipedia.org/wiki/Cheri_Steinmetz;https://justfacts.votesmart.org/candidate/biography/127266/cheri-steinmetz;https://www.wyoleg.gov/Legislators/2023/S/2011;https://wyoleg.gov/Legislators/2019/R/2011;https://wyoleg.gov/Legislators/2021/R/2011;https://wyoleg.gov/LsoService/api/legislator/2011;https://wyoleg.gov/LsoService/api/legislator/2021/S;https://wyoleg.gov/LsoService/api/legislator/2023/S,,,,,,,,,,,
ocd-person/b9414bc4-f900-474b-b99c-8f2716419683,Chip Neiman,Republican,1,lower,Chip,Neiman,Male,chip.neiman@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/66th-NeimanChip.jpg,https://www.wyoleg.gov/Legislators/2023/H/2070;https://wyoleg.gov/Legislators/2021/R/2070,https://ballotpedia.org/Chip_Neiman;https://en.wikipedia.org/wiki/Chip_Neiman;https://justfacts.votesmart.org/candidate/biography/194490/chip-neiman;https://www.wyoleg.gov/Legislators/2023/H/2070;https://wyoleg.gov/Legislators/2021/R/2070;https://wyoleg.gov/LsoService/api/legislator/2021/H;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2070,,,,,,,,,,,
ocd-person/510546dd-c3ca-4ce4-9342-f77e05712f2e,Chris Rothfuss,Democratic,9,upper,Chris,Rothfuss,Male,chris.rothfuss@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-RothfussChris.jpg,https://www.wyoleg.gov/Legislators/2023/S/1971;https://wyoleg.gov/Legislators/2019/D/1971;https://wyoleg.gov/Legislators/2021/D/1971,https://ballotpedia.org/Chris_Rothfuss;https://en.wikipedia.org/wiki/Chris_Rothfuss;https://www.linkedin.com/in/rothfuss;https://www.wyoleg.gov/Legislators/2023/S/1971;https://wyoleg.gov/Legislators/2019/D/1971;https://wyoleg.gov/Legislators/2021/D/1971;https://wyoleg.gov/LsoService/api/legislator/1971;https://wyoleg.gov/LsoService/api/legislator/2021/S;https://wyoleg.gov/LsoService/api/legislator/2023/S,,,,,,,,,,,
ocd-person/ffe52a1f-bc33-424a-bd8c-a2df967ac83a,Chris Knapp,Republican,53,lower,Chris,Knapp,Male,chris.knapp@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/66th-KnappChristopher.jpg,https://www.wyoleg.gov/Legislators/2023/H/2086;https://wyoleg.gov/Legislators/2021/R/2086,https://ballotpedia.org/Christopher_Knapp;https://en.wikipedia.org/wiki/Chris_Knapp_(politician);https://www.linkedin.com/in/chris-knapp-6027b329;https://www.wyoleg.gov/Legislators/2023/H/2086;https://wyoleg.gov/Legislators/2021/R/2086;https://wyoleg.gov/LsoService/api/legislator/2021/H;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2086,,,,"1134 E. 12th St., Gillette, WY 82716",,,,,,,
ocd-person/0df4327b-df46-4886-ab09-0c8a55639548,Clarence Styvar,Republican,12,lower,Clarence,Styvar,Male,clarence.styvar@wyoleg.gov,,,,http://wyoleg.gov/LegislatorSummary/Photos/StyvarH12.jpg,https://www.wyoleg.gov/Legislators/2023/H/2051;https://wyoleg.gov/Legislators/2019/R/2051;https://wyoleg.gov/Legislators/2021/R/2051,https://ballotpedia.org/Clarence_Styvar;https://en.wikipedia.org/wiki/Clarence_Styvar;https://www.wyoleg.gov/Legislators/2023/H/2051;https://wyoleg.gov/Legislators/2019/R/2051;https://wyoleg.gov/Legislators/2021/R/2051;https://wyoleg.gov/LsoService/api/legislator/2021/H;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2051,,,,"580 Willson Court, Cheyenne, WY 82007",,,,,,,
ocd-person/9b6e58cd-4dbc-4554-a677-b362c913c069,Cody Wylie,Republican,39,lower,Cody,Wylie,Male,cody.wylie@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/67th-WylieCody.jpg,https://www.wyoleg.gov/Legislators/2023/H/2107;https://wyoleg.gov/Legislators/2021/R/2107,https://ballotpedia.org/Cody_Wylie;https://en.wikipedia.org/wiki/Cody_Wylie;https://www.wyoleg.gov/Legislators/2023/H/2107;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2107,,,,"517 Archers Trail, Rock Springs, WY 82901",,,,,,,
ocd-person/416ee113-2983-43ab-bf24-3d7134767b41,Dalton Banks,Republican,26,lower,Dalton,Banks,Male,dalton.banks@wyoleg.gov,,,,http://greybullstandard.com/sites/default/files/field/image/Dalton%20Banks.jpg,https://www.wyoleg.gov/Legislators/2023/H/2101;https://wyoleg.gov/Legislators/2021/R/2101,https://ballotpedia.org/Dalton_Banks;https://en.wikipedia.org/wiki/Dalton_Banks;https://www.wyoleg.gov/Legislators/2023/H/2101;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2101,,,,,,,,,,,
ocd-person/5395223c-9b56-410d-b18f-978d9e2a07a9,Dan Dockstader,Republican,16,upper,Dan,Dockstader,Male,dan.dockstader@wyoleg.gov,,1958-02-13,,https://wyoleg.gov/LegislatorSummary/Photos/66th-DockstaderDan.jpg,https://www.wyoleg.gov/Legislators/2023/S/1048;https://wyoleg.gov/Legislators/2019/R/1048;https://wyoleg.gov/Legislators/2021/R/1048,https://ballotpedia.org/Dan_Dockstader;https://en.wikipedia.org/wiki/Dan_Dockstader;https://www.wyoleg.gov/Legislators/2023/S/1048;https://wyoleg.gov/Legislators/2019/R/1048;https://wyoleg.gov/Legislators/2021/R/1048;https://wyoleg.gov/LsoService/api/legislator/1048;https://wyoleg.gov/LsoService/api/legislator/2021/S;https://wyoleg.gov/LsoService/api/legislator/2023/S,,,,,,,,,,,
ocd-person/982cdb50-2a81-47b4-97e8-cf80b92d1412,Dan Laursen,Republican,19,upper,Dan,Laursen,Male,dan.laursen@wyoleg.gov,,1960-03-09,,https://wyoleg.gov/LegislatorSummary/Photos/66th-LaursenDan.jpg,https://www.wyoleg.gov/Legislators/2023/S/2006;https://wyoleg.gov/Legislators/2021/R/2006,https://ballotpedia.org/Dan_Laursen;https://en.wikipedia.org/wiki/Dan_Laursen;https://www.wyoleg.gov/Legislators/2023/S/2006;https://wyoleg.gov/LsoService/api/legislator/2006;https://wyoleg.gov/LsoService/api/legislator/2023/S,,,,"478 Road 8, Powell, WY 82435",307-271-0241,,,,,,
ocd-person/0a177e23-5f49-46dd-bc32-b2403ea7124c,Daniel Singh,Republican,61,lower,Daniel,Singh,Male,daniel.singh@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/67th-SinghDaniel.jpg,https://www.wyoleg.gov/Legislators/2023/H/2116;https://wyoleg.gov/Legislators/2021/R/2116,https://ballotpedia.org/Daniel_Singh;https://justfacts.votesmart.org/candidate/biography/210274/daniel-singh;https://www.linkedin.com/in/daniel-singh-96b445227;https://www.wyoleg.gov/Legislators/2023/H/2116;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2116,,,,,,,,,,,
ocd-person/ff389664-aac3-4241-abc7-3a8e781e5989,Darin McCann,Republican,48,lower,Darin,McCann,Male,darin.mccann@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-McCannDarin.jpg,https://wyoleg.gov/Legislators/2025/H/2130,https://ballotpedia.org/Darin_McCann;https://www.linkedin.com/in/darin-mccann-29258930;https://wyoleg.gov/Legislators/2025/H/2130,,,,"532 Quadrant Drive, Rock Springs, WY 82901",,,,,,,
ocd-person/8ee32a2e-9e39-45fc-b023-0212c849f6de,Darin Smith,Republican,6,upper,Darin,Smith,Male,darin.smith@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-SmithDarin.jpg,https://wyoleg.gov/Legislators/2025/S/2137,https://ballotpedia.org/Darin_Smith;https://en.wikipedia.org/wiki/Darin_Smith;https://www.linkedin.com/in/darin-smith-188b139;https://wyoleg.gov/Legislators/2025/S/2137,,,,,,,,,,,
ocd-person/13022d64-c748-4603-b60e-bd176383b8f1,Ed Cooper,Republican,20,upper,Ed,Cooper,Male,ed.cooper@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/66th-CooperEd.jpg,https://www.wyoleg.gov/Legislators/2023/S/2068;https://wyoleg.gov/Legislators/2021/R/2068,https://ballotpedia.org/Edward_Cooper;https://en.wikipedia.org/wiki/Ed_Cooper_(politician);https://www.wyoleg.gov/Legislators/2023/S/2068;https://wyoleg.gov/Legislators/2021/R/2068;https://wyoleg.gov/LsoService/api/legislator/2021/S;https://wyoleg.gov/LsoService/api/legislator/2023/S;https://wyoleg.gov/LsoService/api/legislator/2068,,,,,,,,,,,
ocd-person/c0c75f8e-6d58-4197-9076-154528191d47,Elissa Campbell,Republican,56,lower,Elissa,Campbell,Female,elissa.campbell@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-CampbellElissa.jpg,https://wyoleg.gov/Legislators/2025/H/2133,https://ballotpedia.org/Elissa_Campbell;https://www.linkedin.com/in/elissa-campbell-b6511b11;https://wyoleg.gov/Legislators/2025/H/2133,,,,"718 Divine Ave., Casper, WY 82601",,,,,,,
ocd-person/afa67bb0-3191-4dce-94ab-ddb3a9e7475c,Eric Barlow,Republican,23,upper,Eric,Barlow,Male,eric.barlow@wyoleg.gov,,1966-05-08,,https://wyoleg.gov/LegislatorSummary/Photos/66th-BarlowEric.jpg,https://www.wyoleg.gov/Legislators/2023/S/1995;https://wyoleg.gov/Legislators/2021/R/1995,https://ballotpedia.org/Eric_Barlow;https://en.wikipedia.org/wiki/Eric_Barlow;https://www.wyoleg.gov/Legislators/2023/S/1995;https://wyoleg.gov/LsoService/api/legislator/1995;https://wyoleg.gov/LsoService/api/legislator/2023/S,,,,"1625 A Buffalo Cut Across Road, Gillette, WY 82718",307-682-9639,,,,,,
ocd-person/7f287d7d-8f05-4116-8bcf-33174ecf1e9c,Evie Brennan,Republican,31,upper,Evie,Brennan,Female,evie.brennan@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/67th-BrennanEvie.jpg,https://www.wyoleg.gov/Legislators/2023/S/2090;https://wyoleg.gov/Legislators/2021/R/2090,https://ballotpedia.org/Evie_Brennan;https://justfacts.votesmart.org/candidate/biography/207660/evie-brennan;https://www.linkedin.com/in/evie-brennan-3bb99170;https://www.wyoleg.gov/Legislators/2023/S/2090;https://wyoleg.gov/LsoService/api/legislator/2023/S;https://wyoleg.gov/LsoService/api/legislator/2090,,,,,,,,,,,
ocd-person/472c50ea-da65-42c3-a9b3-3639a9881a7f,Gary Brown,Republican,41,lower,Gary,Brown,Male,gary.brown@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-BrownGary.jpg,https://wyoleg.gov/Legislators/2025/H/2140,https://ballotpedia.org/Gary_Brown_(Wyoming);https://wyoleg.gov/Legislators/2025/H/2140,,,,,,,,,,,
ocd-person/84464d31-bdbb-4687-9757-27794e64d319,Gary Crum,Republican,10,upper,Gary,Crum,Male,gary.crum@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-CrumGary.jpg,https://wyoleg.gov/Legislators/2025/S/2144,https://ballotpedia.org/Gary_Crum_(Wyoming);https://en.wikipedia.org/wiki/Gary_Crum;https://www.linkedin.com/in/gary-crum-9635b9126;https://wyoleg.gov/Legislators/2025/S/2144,,,,,,,,,,,
ocd-person/df82de40-cf5b-4197-b276-5e5982146849,Ivan Posey,Democratic,33,lower,Ivan,Posey,Male,ivan.posey@wyoleg.gov,,1960-01-11,,https://wyoleg.gov/LegislatorSummary/Photos/68th-PoseyIvan.jpg,https://wyoleg.gov/Legislators/2025/H/2141,https://ballotpedia.org/Ivan_Posey;https://en.wikipedia.org/wiki/Ivan_Posey;https://www.linkedin.com/in/ivan-posey-802848132;https://wyoleg.gov/Legislators/2025/H/2141,,,,,,,,,,,
ocd-person/fc63a597-e32a-4c94-a2f2-7420f7836aeb,J.D. Williams,Republican,2,lower,J.D.,Williams,Male,jd.williams@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-WilliamsJD.jpg,https://www.wyoleg.gov/Legislators/2025/H/2087;https://wyoleg.gov/Legislators/2021/R/2087,https://ballotpedia.org/J.D._Williams;https://en.wikipedia.org/wiki/J._D._Williams_(Wyoming_politician);https://www.wyoleg.gov/Legislators/2025/H/2087;https://wyoleg.gov/LsoService/api/legislator/2021/H;https://wyoleg.gov/LsoService/api/legislator/2087,,,,"251A Greasewood Road, Lusk, WY 82225",,,,,,,
ocd-person/25e8e592-1425-4e8d-bcce-97ec84ef66c3,J.R. Riggins,Republican,59,lower,J.R.,Riggins,Male,jr.riggins@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-RigginsJR.jpg,https://wyoleg.gov/Legislators/2025/R/2135,https://ballotpedia.org/J.R._Riggins;https://wyoleg.gov/Legislators/2025/R/2135,,,,"1872 Jim Bridger Ave., Casper, WY 82604",,,,,,,
ocd-person/2a0be03f-4f0a-4b2e-850b-50b4d0dade13,J.T. Larson,Republican,17,lower,J.T.,Larson,Male,jt.larson@wyoleg.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/J_T_Larson.jpg,https://www.wyoleg.gov/Legislators/2023/H/2096;https://wyoleg.gov/Legislators/2021/R/2096,https://ballotpedia.org/J.T._Larson;https://en.wikipedia.org/wiki/J.T._Larson;https://www.linkedin.com/in/j-t-larson-4a80a1197;https://www.wyoleg.gov/Legislators/2023/H/2096;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2096,,,,,,,,,,,
ocd-person/b598ad4e-6124-4863-ac74-dbb13630e7db,Jacob Wasserburger,Republican,11,lower,Jacob,Wasserburger,Male,jacob.wasserburger@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-WasserburgerJacob.jpg,https://wyoleg.gov/Legislators/2025/H/2139,https://ballotpedia.org/Jacob_Wasserburger;https://wyoleg.gov/Legislators/2025/H/2139,,,,"420 W. 23rd St. Apartment 2, Cheyenne, WY 82001",,,,,,,
ocd-person/63e25ff3-1832-45c8-a9af-669bb74a3aa4,Jared Olsen,Republican,8,upper,Jared,Olsen,Male,jared.olsen@wyoleg.gov,,1987-10-10,,https://wyoleg.gov/LegislatorSummary/Photos/67th-OlsenJared.jpg,https://www.wyoleg.gov/Legislators/2023/H/2035;https://www.wyoleg.gov/Legislators/2025/S/2035;https://wyoleg.gov/Legislators/2019/R/2035;https://wyoleg.gov/Legislators/2021/R/2035,https://ballotpedia.org/Jared_Olsen;https://en.wikipedia.org/wiki/Jared_Olsen;https://www.linkedin.com/in/jaredsolsen;https://www.wyoleg.gov/Legislators/2023/H/2035;https://www.wyoleg.gov/Legislators/2025/S/2035;https://wyoleg.gov/Legislators/2019/R/2035;https://wyoleg.gov/Legislators/2021/R/2035;https://wyoleg.gov/LsoService/api/legislator/2021/H;https://wyoleg.gov/LsoService/api/legislator/2023/H;https://wyoleg.gov/LsoService/api/legislator/2035,,,,,,,,,,,
ocd-person/89408a3a-ae27-4a8d-aa93-0050a48cf93d,Jayme Lien,Republican,38,lower,Jayme,Lien,Female,jayme.lien@wyoleg.gov,,,,https://wyoleg.gov/LegislatorSummary/Photos/68th-LienJayme.jpg,https://wyoleg.gov/Legislators/2025/R/2126,https://ballotpedia.org/Jayme_Lien;https://wyoleg.gov/Legislators/2025/R/2126,,,,"1624 Begonia St., Casper, WY 82604",,,,,,,
